Episode	Score	Epsilon
2410	310.0	1.0000
2411	170.0	1.0000
2412	320.0	1.0000
2413	230.0	1.0000
2414	160.0	1.0000
2415	280.0	1.0000
2416	340.0	1.0000
2417	240.0	1.0000
2418	210.0	1.0000
2419	260.0	1.0000
2420	180.0	1.0000
2421	280.0	1.0000
2422	230.0	1.0000
2423	160.0	1.0000
2424	210.0	1.0000
2425	150.0	1.0000
2426	200.0	1.0000
2427	220.0	1.0000
2428	200.0	1.0000
2429	150.0	1.0000
2430	260.0	1.0000
2431	190.0	1.0000
2432	330.0	1.0000
2433	180.0	1.0000
2434	150.0	1.0000
2435	430.0	1.0000
2436	310.0	1.0000
2437	400.0	1.0000
2438	250.0	1.0000
2439	210.0	1.0000
2440	200.0	1.0000
2441	180.0	1.0000
2442	190.0	1.0000
2443	230.0	1.0000
2444	230.0	1.0000
2445	290.0	1.0000
2446	250.0	1.0000
2447	280.0	1.0000
2448	220.0	1.0000
2449	270.0	1.0000
2450	280.0	1.0000
2451	210.0	1.0000
2452	410.0	1.0000
2453	200.0	1.0000
2454	350.0	1.0000
2455	170.0	1.0000
2456	160.0	1.0000
2457	160.0	1.0000
2458	230.0	1.0000
2459	230.0	1.0000
2460	200.0	1.0000
2461	480.0	1.0000
2462	230.0	1.0000
2463	290.0	1.0000
2464	1810.0	1.0000
2465	130.0	1.0000
2466	440.0	1.0000
2467	190.0	1.0000
2468	270.0	1.0000
2469	410.0	1.0000
2470	170.0	1.0000
2471	170.0	1.0000
2472	300.0	1.0000
2473	200.0	1.0000
2474	340.0	1.0000
2475	290.0	1.0000
2476	210.0	1.0000
2477	180.0	1.0000
2478	260.0	1.0000
2479	100.0	1.0000
2480	220.0	1.0000
2481	290.0	1.0000
2482	260.0	1.0000
2483	320.0	1.0000
2484	310.0	1.0000
2485	320.0	1.0000
2486	230.0	1.0000
2487	820.0	1.0000
2488	140.0	1.0000
2489	160.0	1.0000
2490	150.0	1.0000
2491	290.0	1.0000
2492	100.0	1.0000
2493	280.0	1.0000
2494	370.0	1.0000
2495	360.0	1.0000
2496	130.0	1.0000
2497	400.0	1.0000
2498	290.0	1.0000
2499	390.0	1.0000
2500	410.0	1.0000
2501	590.0	1.0000
2502	180.0	1.0000
2503	530.0	1.0000
2504	600.0	1.0000
2505	170.0	1.0000
2506	350.0	1.0000
2507	1110.0	1.0000
2508	290.0	1.0000
2509	360.0	1.0000
2510	270.0	1.0000
2511	200.0	1.0000
2512	240.0	1.0000
2513	200.0	1.0000
2514	390.0	1.0000
2515	200.0	1.0000
2516	200.0	1.0000
2517	270.0	1.0000
2518	400.0	1.0000
2519	270.0	1.0000
2520	250.0	1.0000
2521	370.0	1.0000
2522	510.0	1.0000
2523	220.0	1.0000
2524	230.0	1.0000
2525	170.0	1.0000
2526	280.0	1.0000
2527	290.0	1.0000
2528	220.0	1.0000
2529	330.0	1.0000
2530	230.0	1.0000
2531	310.0	1.0000
2532	270.0	1.0000
2533	870.0	1.0000
2534	370.0	1.0000
2535	390.0	1.0000
2536	160.0	1.0000
2537	410.0	1.0000
2538	90.0	1.0000
2539	290.0	1.0000
2540	180.0	1.0000
2541	220.0	1.0000
2542	230.0	1.0000
2543	210.0	1.0000
2544	200.0	1.0000
2545	210.0	1.0000
2546	260.0	1.0000
2547	290.0	1.0000
2548	210.0	1.0000
2549	1120.0	1.0000
2550	260.0	1.0000
2551	260.0	1.0000
2552	210.0	1.0000
2553	170.0	1.0000
2554	590.0	1.0000
2555	240.0	1.0000
2556	250.0	1.0000
2557	230.0	1.0000
2558	320.0	1.0000
2559	180.0	1.0000
2560	230.0	1.0000
2561	300.0	1.0000
2562	220.0	1.0000
2563	240.0	1.0000
2564	370.0	1.0000
2565	230.0	1.0000
2566	320.0	1.0000
2567	220.0	1.0000
2568	630.0	1.0000
2569	310.0	1.0000
2570	500.0	1.0000
2571	240.0	1.0000
2572	220.0	1.0000
2573	290.0	1.0000
2574	240.0	1.0000
2575	130.0	1.0000
2576	330.0	1.0000
2577	180.0	1.0000
2578	160.0	1.0000
2579	280.0	1.0000
2580	300.0	1.0000
2581	450.0	1.0000
2582	220.0	1.0000
2583	220.0	1.0000
2584	350.0	1.0000
2585	200.0	1.0000
2586	180.0	1.0000
2587	230.0	1.0000
2588	610.0	1.0000
2589	260.0	1.0000
2590	240.0	1.0000
2591	230.0	1.0000
2592	240.0	1.0000
2593	360.0	1.0000
2594	160.0	1.0000
2595	100.0	1.0000
2596	190.0	1.0000
2597	250.0	1.0000
2598	420.0	1.0000
2599	200.0	1.0000
2600	150.0	1.0000
2601	210.0	1.0000
2602	300.0	1.0000
2603	260.0	1.0000
2604	300.0	1.0000
2605	420.0	1.0000
2606	140.0	1.0000
2607	150.0	1.0000
2608	170.0	1.0000
2609	230.0	1.0000
2610	170.0	1.0000
2611	220.0	1.0000
2612	250.0	1.0000
2613	180.0	1.0000
2614	350.0	1.0000
2615	150.0	1.0000
2616	280.0	1.0000
2617	410.0	1.0000
2618	220.0	1.0000
2619	280.0	1.0000
2620	180.0	1.0000
2621	190.0	1.0000
2622	1220.0	1.0000
2623	220.0	1.0000
2624	410.0	1.0000
2625	440.0	1.0000
2626	260.0	1.0000
2627	200.0	1.0000
2628	220.0	1.0000
2629	200.0	1.0000
2630	220.0	1.0000
2631	390.0	1.0000
2632	260.0	1.0000
2633	260.0	1.0000
2634	160.0	1.0000
2635	600.0	1.0000
2636	180.0	1.0000
2637	530.0	1.0000
2638	280.0	1.0000
2639	240.0	1.0000
2640	280.0	1.0000
2641	270.0	1.0000
2642	1010.0	1.0000
2643	960.0	1.0000
2644	170.0	1.0000
2645	200.0	1.0000
2646	270.0	1.0000
2647	240.0	1.0000
2648	170.0	1.0000
2649	150.0	1.0000
2650	290.0	1.0000
2651	730.0	1.0000
2652	180.0	1.0000
2653	360.0	1.0000
2654	360.0	1.0000
2655	180.0	1.0000
2656	220.0	1.0000
2657	260.0	1.0000
2658	260.0	1.0000
2659	250.0	1.0000
2660	130.0	1.0000
2661	280.0	1.0000
2662	340.0	1.0000
2663	230.0	1.0000
2664	260.0	1.0000
2665	310.0	1.0000
2666	180.0	1.0000
2667	130.0	1.0000
2668	140.0	1.0000
2669	170.0	1.0000
2670	210.0	1.0000
2671	290.0	1.0000
2672	270.0	1.0000
2673	180.0	1.0000
2674	420.0	1.0000
2675	180.0	1.0000
2676	290.0	1.0000
2677	220.0	1.0000
2678	330.0	1.0000
2679	730.0	1.0000
2680	220.0	1.0000
2681	210.0	1.0000
2682	310.0	1.0000
2683	280.0	1.0000
2684	150.0	1.0000
2685	190.0	1.0000
2686	180.0	1.0000
2687	170.0	1.0000
2688	350.0	1.0000
2689	630.0	1.0000
2690	340.0	1.0000
2691	160.0	1.0000
2692	250.0	1.0000
2693	230.0	1.0000
2694	180.0	1.0000
2695	190.0	1.0000
2696	240.0	1.0000
2697	280.0	1.0000
2698	220.0	1.0000
2699	290.0	1.0000
2700	470.0	1.0000
2701	170.0	1.0000
2702	260.0	1.0000
2703	350.0	1.0000
2704	350.0	1.0000
2705	250.0	1.0000
2706	230.0	1.0000
2707	190.0	1.0000
2708	160.0	1.0000
2709	230.0	1.0000
2710	250.0	1.0000
2711	110.0	1.0000
2712	250.0	1.0000
2713	290.0	1.0000
2714	370.0	1.0000
2715	700.0	1.0000
2716	240.0	1.0000
2717	200.0	1.0000
2718	260.0	1.0000
2719	260.0	1.0000
2720	290.0	1.0000
2721	170.0	1.0000
2722	380.0	1.0000
2723	130.0	1.0000
2724	160.0	1.0000
2725	220.0	1.0000
2726	240.0	1.0000
2727	220.0	1.0000
2728	230.0	1.0000
2729	140.0	1.0000
2730	250.0	1.0000
2731	180.0	1.0000
2732	440.0	1.0000
2733	370.0	1.0000
2734	170.0	1.0000
2735	200.0	1.0000
2736	240.0	1.0000
2737	190.0	1.0000
2738	310.0	1.0000
2739	180.0	1.0000
2740	350.0	1.0000
2741	370.0	1.0000
2742	520.0	1.0000
2743	380.0	1.0000
2744	270.0	1.0000
2745	170.0	1.0000
2746	660.0	1.0000
2747	270.0	1.0000
2748	530.0	1.0000
2749	410.0	1.0000
2750	150.0	1.0000
2751	290.0	1.0000
2752	170.0	1.0000
2753	200.0	1.0000
2754	220.0	1.0000
2755	280.0	1.0000
2756	280.0	1.0000
2757	200.0	1.0000
2758	440.0	1.0000
2759	630.0	1.0000
2760	200.0	1.0000
2761	280.0	1.0000
2762	110.0	1.0000
2763	220.0	1.0000
2764	180.0	1.0000
2765	300.0	1.0000
2766	250.0	1.0000
2767	490.0	1.0000
2768	150.0	1.0000
2769	270.0	1.0000
2770	180.0	1.0000
2771	240.0	1.0000
2772	250.0	1.0000
2773	80.0	1.0000
2774	160.0	1.0000
2775	160.0	1.0000
2776	220.0	1.0000
2777	250.0	1.0000
2778	140.0	1.0000
2779	180.0	1.0000
2780	330.0	1.0000
2781	260.0	1.0000
2782	160.0	1.0000
2783	200.0	1.0000
2784	330.0	1.0000
2785	270.0	1.0000
2786	260.0	1.0000
2787	180.0	1.0000
2788	200.0	1.0000
2789	260.0	1.0000
2790	340.0	1.0000
2791	300.0	1.0000
2792	230.0	1.0000
2793	290.0	1.0000
2794	240.0	1.0000
2795	360.0	1.0000
2796	430.0	1.0000
2797	260.0	1.0000
2798	320.0	1.0000
2799	240.0	1.0000
2800	270.0	1.0000
2801	970.0	1.0000
2802	280.0	1.0000
2803	260.0	1.0000
2804	260.0	1.0000
2805	620.0	1.0000
2806	230.0	1.0000
2807	180.0	1.0000
2808	480.0	1.0000
2809	120.0	1.0000
2810	280.0	1.0000
2811	260.0	1.0000
2812	140.0	1.0000
2813	310.0	1.0000
2814	310.0	1.0000
2815	170.0	1.0000
2816	180.0	1.0000
2817	260.0	1.0000
2818	600.0	1.0000
2819	630.0	1.0000
2820	230.0	1.0000
2821	110.0	1.0000
2822	210.0	1.0000
2823	170.0	1.0000
2824	270.0	1.0000
2825	160.0	1.0000
2826	180.0	1.0000
2827	210.0	1.0000
2828	320.0	1.0000
2829	190.0	1.0000
2830	210.0	1.0000
2831	450.0	1.0000
2832	400.0	1.0000
2833	230.0	1.0000
2834	100.0	1.0000
2835	190.0	1.0000
2836	250.0	1.0000
2837	120.0	1.0000
2838	160.0	1.0000
2839	260.0	1.0000
2840	260.0	1.0000
2841	590.0	1.0000
2842	320.0	1.0000
2843	230.0	1.0000
2844	440.0	1.0000
2845	210.0	1.0000
2846	200.0	1.0000
2847	250.0	1.0000
2848	200.0	1.0000
2849	560.0	1.0000
2850	190.0	1.0000
2851	220.0	1.0000
2852	250.0	1.0000
2853	170.0	1.0000
2854	220.0	1.0000
2855	120.0	1.0000
2856	300.0	1.0000
2857	140.0	1.0000
2858	290.0	1.0000
2859	240.0	1.0000
2860	210.0	1.0000
2861	180.0	1.0000
2862	180.0	1.0000
2863	160.0	1.0000
2864	200.0	1.0000
2865	220.0	1.0000
2866	450.0	1.0000
2867	200.0	1.0000
2868	210.0	1.0000
2869	250.0	1.0000
2870	110.0	1.0000
2871	330.0	1.0000
2872	220.0	1.0000
2873	180.0	1.0000
2874	250.0	1.0000
2875	140.0	1.0000
2876	280.0	1.0000
2877	200.0	1.0000
2878	240.0	1.0000
2879	150.0	1.0000
2880	300.0	1.0000
2881	260.0	1.0000
2882	210.0	1.0000
2883	100.0	1.0000
2884	270.0	1.0000
2885	280.0	1.0000
2886	240.0	1.0000
2887	150.0	1.0000
2888	130.0	1.0000
2889	220.0	1.0000
2890	170.0	1.0000
2891	180.0	1.0000
2892	390.0	1.0000
2893	250.0	1.0000
2894	100.0	1.0000
2895	250.0	1.0000
2896	190.0	1.0000
2897	170.0	1.0000
2898	270.0	1.0000
2899	1060.0	1.0000
2900	170.0	1.0000
2901	270.0	1.0000
2902	430.0	1.0000
2903	230.0	1.0000
2904	370.0	1.0000
2905	210.0	1.0000
2906	340.0	1.0000
2907	230.0	1.0000
2908	210.0	1.0000
2909	170.0	1.0000
2910	270.0	1.0000
2911	250.0	1.0000
2912	260.0	1.0000
2913	300.0	1.0000
2914	120.0	1.0000
2915	190.0	1.0000
2916	250.0	1.0000
2917	200.0	1.0000
2918	460.0	1.0000
2919	200.0	1.0000
2920	200.0	1.0000
2921	570.0	1.0000
2922	160.0	1.0000
2923	190.0	1.0000
2924	310.0	1.0000
2925	190.0	1.0000
2926	260.0	1.0000
2927	310.0	1.0000
2928	250.0	1.0000
2929	270.0	1.0000
2930	340.0	1.0000
2931	220.0	1.0000
2932	280.0	1.0000
2933	340.0	1.0000
2934	230.0	1.0000
2935	220.0	1.0000
2936	260.0	1.0000
2937	260.0	1.0000
2938	540.0	1.0000
2939	220.0	1.0000
2940	300.0	1.0000
2941	290.0	1.0000
2942	210.0	1.0000
2943	300.0	1.0000
2944	930.0	1.0000
2945	190.0	1.0000
2946	210.0	1.0000
2947	260.0	1.0000
2948	600.0	1.0000
2949	370.0	1.0000
2950	290.0	1.0000
2951	340.0	1.0000
2952	190.0	1.0000
2953	260.0	1.0000
2954	180.0	1.0000
2955	280.0	1.0000
2956	270.0	1.0000
2957	590.0	1.0000
2958	220.0	1.0000
2959	230.0	1.0000
2960	340.0	1.0000
2961	330.0	1.0000
2962	210.0	1.0000
2963	240.0	1.0000
2964	180.0	1.0000
2965	280.0	1.0000
2966	370.0	1.0000
2967	550.0	1.0000
2968	560.0	1.0000
2969	210.0	1.0000
2970	220.0	1.0000
2971	390.0	1.0000
2972	1090.0	1.0000
2973	270.0	1.0000
2974	170.0	1.0000
2975	170.0	1.0000
2976	260.0	1.0000
2977	240.0	1.0000
2978	170.0	1.0000
2979	230.0	1.0000
2980	330.0	1.0000
2981	240.0	1.0000
2982	310.0	1.0000
2983	130.0	1.0000
2984	650.0	1.0000
2985	170.0	1.0000
2986	230.0	1.0000
2987	230.0	1.0000
2988	130.0	1.0000
2989	230.0	1.0000
2990	190.0	1.0000
2991	190.0	1.0000
2992	260.0	1.0000
2993	290.0	1.0000
2994	310.0	1.0000
2995	200.0	1.0000
2996	120.0	1.0000
2997	100.0	1.0000
2998	1070.0	1.0000
2999	170.0	1.0000
3000	160.0	1.0000
3001	350.0	1.0000
3002	210.0	1.0000
3003	240.0	1.0000
3004	340.0	1.0000
3005	270.0	1.0000
3006	110.0	1.0000
3007	570.0	1.0000
3008	180.0	1.0000
3009	390.0	1.0000
3010	250.0	1.0000
3011	650.0	1.0000
3012	240.0	1.0000
3013	680.0	1.0000
3014	140.0	1.0000
3015	230.0	1.0000
3016	340.0	1.0000
3017	160.0	1.0000
3018	200.0	1.0000
3019	260.0	1.0000
3020	200.0	1.0000
3021	230.0	1.0000
3022	200.0	1.0000
3023	130.0	1.0000
3024	220.0	1.0000
3025	130.0	1.0000
3026	330.0	1.0000
3027	380.0	1.0000
3028	440.0	1.0000
3029	200.0	1.0000
3030	230.0	1.0000
3031	450.0	1.0000
3032	270.0	1.0000
3033	210.0	1.0000
3034	220.0	1.0000
3035	250.0	1.0000
3036	180.0	1.0000
3037	190.0	1.0000
3038	190.0	1.0000
3039	410.0	1.0000
3040	380.0	1.0000
3041	200.0	1.0000
3042	250.0	1.0000
3043	230.0	1.0000
3044	300.0	1.0000
3045	220.0	1.0000
3046	110.0	1.0000
3047	240.0	1.0000
3048	110.0	1.0000
3049	250.0	1.0000
3050	180.0	1.0000
3051	210.0	1.0000
3052	340.0	1.0000
3053	220.0	1.0000
3054	230.0	1.0000
3055	270.0	1.0000
3056	160.0	1.0000
3057	140.0	1.0000
3058	190.0	1.0000
3059	180.0	1.0000
3060	410.0	1.0000
3061	350.0	1.0000
3062	230.0	1.0000
3063	220.0	1.0000
3064	1350.0	1.0000
3065	270.0	1.0000
3066	300.0	1.0000
3067	270.0	1.0000
3068	220.0	1.0000
3069	230.0	1.0000
3070	630.0	1.0000
3071	260.0	1.0000
3072	190.0	1.0000
3073	210.0	1.0000
3074	1800.0	1.0000
3075	440.0	1.0000
3076	250.0	1.0000
3077	380.0	1.0000
3078	910.0	1.0000
3079	220.0	1.0000
3080	160.0	1.0000
3081	250.0	1.0000
3082	620.0	1.0000
3083	240.0	1.0000
3084	140.0	1.0000
3085	270.0	1.0000
3086	220.0	1.0000
3087	250.0	1.0000
3088	300.0	1.0000
3089	390.0	1.0000
3090	290.0	1.0000
3091	200.0	1.0000
3092	100.0	1.0000
3093	350.0	1.0000
3094	260.0	1.0000
3095	230.0	1.0000
3096	360.0	1.0000
3097	280.0	1.0000
3098	330.0	1.0000
3099	280.0	1.0000
3100	280.0	1.0000
3101	410.0	1.0000
3102	130.0	1.0000
3103	160.0	1.0000
3104	750.0	1.0000
3105	230.0	1.0000
3106	370.0	1.0000
3107	80.0	1.0000
3108	320.0	1.0000
3109	180.0	1.0000
3110	510.0	1.0000
3111	310.0	1.0000
3112	260.0	1.0000
3113	450.0	1.0000
3114	160.0	1.0000
3115	210.0	1.0000
3116	230.0	1.0000
3117	170.0	1.0000
3118	320.0	1.0000
3119	290.0	1.0000
3120	190.0	1.0000
3121	110.0	1.0000
3122	290.0	1.0000
3123	200.0	1.0000
3124	160.0	1.0000
3125	300.0	1.0000
3126	230.0	1.0000
3127	220.0	1.0000
3128	820.0	1.0000
3129	210.0	1.0000
3130	1840.0	1.0000
3131	150.0	1.0000
3132	150.0	1.0000
3133	300.0	1.0000
3134	260.0	1.0000
3135	120.0	1.0000
3136	200.0	1.0000
3137	360.0	1.0000
3138	210.0	1.0000
3139	300.0	1.0000
3140	170.0	1.0000
3141	280.0	1.0000
3142	190.0	1.0000
3143	180.0	1.0000
3144	230.0	1.0000
3145	420.0	1.0000
3146	150.0	1.0000
3147	530.0	1.0000
3148	270.0	1.0000
3149	190.0	1.0000
3150	300.0	1.0000
3151	270.0	1.0000
3152	280.0	1.0000
3153	270.0	1.0000
3154	260.0	1.0000
3155	250.0	1.0000
3156	320.0	1.0000
3157	290.0	1.0000
3158	290.0	1.0000
3159	270.0	1.0000
3160	260.0	1.0000
3161	160.0	1.0000
3162	200.0	1.0000
3163	280.0	1.0000
3164	1000.0	1.0000
3165	180.0	1.0000
3166	130.0	1.0000
3167	180.0	1.0000
3168	530.0	1.0000
3169	200.0	1.0000
3170	330.0	1.0000
3171	330.0	1.0000
3172	250.0	1.0000
3173	290.0	1.0000
3174	270.0	1.0000
3175	290.0	1.0000
3176	220.0	1.0000
3177	220.0	1.0000
3178	210.0	1.0000
3179	150.0	1.0000
3180	150.0	1.0000
3181	200.0	1.0000
3182	230.0	1.0000
3183	220.0	1.0000
3184	500.0	1.0000
3185	590.0	1.0000
3186	580.0	1.0000
3187	240.0	1.0000
3188	150.0	1.0000
3189	240.0	1.0000
3190	170.0	1.0000
3191	450.0	1.0000
3192	240.0	1.0000
3193	200.0	1.0000
3194	160.0	1.0000
3195	300.0	1.0000
3196	140.0	1.0000
3197	210.0	1.0000
3198	280.0	1.0000
3199	220.0	1.0000
3200	360.0	1.0000
3201	270.0	1.0000
3202	330.0	1.0000
3203	210.0	1.0000
3204	190.0	1.0000
3205	210.0	1.0000
3206	320.0	1.0000
3207	230.0	1.0000
3208	240.0	1.0000
3209	160.0	1.0000
3210	220.0	1.0000
3211	250.0	1.0000
3212	230.0	1.0000
3213	240.0	1.0000
3214	320.0	1.0000
3215	330.0	1.0000
3216	610.0	1.0000
3217	360.0	1.0000
3218	200.0	1.0000
3219	310.0	1.0000
3220	290.0	1.0000
3221	280.0	1.0000
3222	400.0	1.0000
3223	230.0	1.0000
3224	150.0	1.0000
3225	250.0	1.0000
3226	220.0	1.0000
3227	230.0	1.0000
3228	200.0	1.0000
3229	440.0	1.0000
3230	320.0	1.0000
3231	240.0	1.0000
3232	500.0	1.0000
3233	360.0	1.0000
3234	230.0	1.0000
3235	300.0	1.0000
3236	450.0	1.0000
3237	130.0	1.0000
3238	170.0	1.0000
3239	330.0	1.0000
3240	440.0	1.0000
3241	220.0	1.0000
3242	440.0	1.0000
3243	220.0	1.0000
3244	110.0	1.0000
3245	150.0	1.0000
3246	150.0	1.0000
3247	290.0	1.0000
3248	220.0	1.0000
3249	320.0	1.0000
3250	290.0	1.0000
3251	220.0	1.0000
3252	290.0	1.0000
3253	390.0	1.0000
3254	230.0	1.0000
3255	280.0	1.0000
3256	460.0	1.0000
3257	260.0	1.0000
3258	200.0	1.0000
3259	180.0	1.0000
3260	130.0	1.0000
3261	160.0	1.0000
3262	970.0	1.0000
3263	520.0	1.0000
3264	400.0	1.0000
3265	230.0	1.0000
3266	200.0	1.0000
3267	280.0	1.0000
3268	170.0	1.0000
3269	360.0	1.0000
3270	230.0	1.0000
3271	250.0	1.0000
3272	130.0	1.0000
3273	320.0	1.0000
3274	490.0	1.0000
3275	370.0	1.0000
3276	320.0	1.0000
3277	250.0	1.0000
3278	250.0	1.0000
3279	170.0	1.0000
3280	200.0	1.0000
3281	610.0	1.0000
3282	230.0	1.0000
3283	450.0	1.0000
3284	350.0	1.0000
3285	230.0	1.0000
3286	470.0	1.0000
3287	150.0	1.0000
3288	250.0	1.0000
3289	1120.0	1.0000
3290	220.0	1.0000
3291	210.0	1.0000
3292	160.0	1.0000
3293	160.0	1.0000
3294	190.0	1.0000
3295	490.0	1.0000
3296	160.0	1.0000
3297	160.0	1.0000
3298	290.0	1.0000
3299	190.0	1.0000
3300	220.0	1.0000
3301	210.0	1.0000
3302	280.0	1.0000
3303	150.0	1.0000
3304	270.0	1.0000
3305	190.0	1.0000
3306	230.0	1.0000
3307	190.0	1.0000
3308	550.0	1.0000
3309	110.0	1.0000
3310	290.0	1.0000
3311	300.0	1.0000
3312	180.0	1.0000
3313	230.0	1.0000
3314	360.0	1.0000
3315	190.0	1.0000
3316	200.0	1.0000
3317	260.0	1.0000
3318	120.0	1.0000
3319	200.0	1.0000
3320	200.0	1.0000
3321	230.0	1.0000
3322	190.0	1.0000
3323	150.0	1.0000
3324	130.0	1.0000
3325	410.0	1.0000
3326	340.0	1.0000
3327	310.0	1.0000
3328	200.0	1.0000
3329	250.0	1.0000
3330	290.0	1.0000
3331	230.0	1.0000
3332	230.0	1.0000
3333	170.0	1.0000
3334	240.0	1.0000
3335	380.0	1.0000
3336	280.0	1.0000
3337	190.0	1.0000
3338	290.0	1.0000
3339	250.0	1.0000
3340	330.0	1.0000
3341	150.0	1.0000
3342	130.0	1.0000
3343	360.0	1.0000
3344	310.0	1.0000
3345	180.0	1.0000
3346	340.0	1.0000
3347	290.0	1.0000
3348	210.0	1.0000
3349	340.0	1.0000
3350	190.0	1.0000
3351	230.0	1.0000
3352	580.0	1.0000
3353	320.0	1.0000
3354	320.0	1.0000
3355	690.0	1.0000
3356	250.0	1.0000
3357	460.0	1.0000
3358	270.0	1.0000
3359	150.0	1.0000
3360	180.0	1.0000
3361	310.0	1.0000
3362	250.0	1.0000
3363	340.0	1.0000
3364	260.0	1.0000
3365	250.0	1.0000
3366	240.0	1.0000
3367	210.0	1.0000
3368	230.0	1.0000
3369	230.0	1.0000
3370	350.0	1.0000
3371	180.0	1.0000
3372	330.0	1.0000
3373	290.0	1.0000
3374	210.0	1.0000
3375	130.0	1.0000
3376	240.0	1.0000
3377	240.0	1.0000
3378	200.0	1.0000
3379	180.0	1.0000
3380	1050.0	1.0000
3381	390.0	1.0000
3382	250.0	1.0000
3383	290.0	1.0000
3384	300.0	1.0000
3385	340.0	1.0000
3386	290.0	1.0000
3387	340.0	1.0000
3388	190.0	1.0000
3389	210.0	1.0000
3390	300.0	1.0000
3391	220.0	1.0000
3392	220.0	1.0000
3393	270.0	1.0000
3394	250.0	1.0000
3395	460.0	1.0000
3396	260.0	1.0000
3397	210.0	1.0000
3398	270.0	1.0000
3399	240.0	1.0000
3400	300.0	1.0000
3401	310.0	1.0000
3402	100.0	1.0000
3403	190.0	1.0000
3404	240.0	1.0000
3405	270.0	1.0000
3406	370.0	1.0000
3407	240.0	1.0000
3408	220.0	1.0000
3409	250.0	1.0000
3410	300.0	1.0000
3411	290.0	1.0000
3412	990.0	1.0000
3413	170.0	1.0000
3414	300.0	1.0000
3415	290.0	1.0000
3416	240.0	1.0000
3417	120.0	1.0000
3418	220.0	1.0000
3419	520.0	1.0000
3420	440.0	1.0000
3421	260.0	1.0000
3422	150.0	1.0000
3423	180.0	1.0000
3424	400.0	1.0000
3425	230.0	1.0000
3426	200.0	1.0000
3427	280.0	1.0000
3428	310.0	1.0000
3429	230.0	1.0000
3430	300.0	1.0000
3431	250.0	1.0000
3432	290.0	1.0000
3433	410.0	1.0000
3434	560.0	1.0000
3435	320.0	1.0000
3436	190.0	1.0000
3437	650.0	1.0000
3438	370.0	1.0000
3439	140.0	1.0000
3440	330.0	1.0000
3441	290.0	1.0000
3442	290.0	1.0000
3443	160.0	1.0000
3444	200.0	1.0000
3445	120.0	1.0000
3446	220.0	1.0000
3447	300.0	1.0000
3448	210.0	1.0000
3449	190.0	1.0000
3450	240.0	1.0000
3451	160.0	1.0000
3452	170.0	1.0000
3453	370.0	1.0000
3454	270.0	1.0000
3455	250.0	1.0000
3456	220.0	1.0000
3457	150.0	1.0000
3458	230.0	1.0000
3459	220.0	1.0000
3460	290.0	1.0000
3461	290.0	1.0000
3462	420.0	1.0000
3463	190.0	1.0000
3464	520.0	1.0000
3465	280.0	1.0000
3466	250.0	1.0000
3467	190.0	1.0000
3468	200.0	1.0000
3469	140.0	1.0000
3470	240.0	1.0000
3471	390.0	1.0000
3472	320.0	1.0000
3473	180.0	1.0000
3474	300.0	1.0000
3475	160.0	1.0000
3476	220.0	1.0000
3477	180.0	1.0000
3478	220.0	1.0000
3479	290.0	1.0000
3480	150.0	1.0000
3481	710.0	1.0000
3482	290.0	1.0000
3483	270.0	1.0000
3484	200.0	1.0000
3485	200.0	1.0000
3486	570.0	1.0000
3487	240.0	1.0000
3488	290.0	1.0000
3489	180.0	1.0000
3490	240.0	1.0000
3491	240.0	1.0000
3492	210.0	1.0000
3493	310.0	1.0000
3494	130.0	1.0000
3495	310.0	1.0000
3496	550.0	1.0000
3497	130.0	1.0000
3498	310.0	1.0000
3499	230.0	1.0000
3500	280.0	1.0000
3501	250.0	1.0000
3502	140.0	1.0000
3503	280.0	1.0000
3504	610.0	1.0000
3505	230.0	1.0000
3506	200.0	1.0000
3507	230.0	1.0000
3508	210.0	1.0000
3509	180.0	1.0000
3510	350.0	1.0000
3511	280.0	1.0000
3512	210.0	1.0000
3513	180.0	1.0000
3514	210.0	1.0000
3515	240.0	1.0000
3516	130.0	1.0000
3517	290.0	1.0000
3518	330.0	1.0000
3519	520.0	1.0000
3520	170.0	1.0000
3521	170.0	1.0000
3522	110.0	1.0000
3523	320.0	1.0000
3524	270.0	1.0000
3525	440.0	1.0000
3526	190.0	1.0000
3527	260.0	1.0000
3528	230.0	1.0000
3529	210.0	1.0000
3530	160.0	1.0000
3531	290.0	1.0000
3532	240.0	1.0000
3533	210.0	1.0000
3534	200.0	1.0000
3535	210.0	1.0000
3536	220.0	1.0000
3537	270.0	1.0000
3538	530.0	1.0000
3539	200.0	1.0000
3540	210.0	1.0000
3541	310.0	1.0000
3542	250.0	1.0000
3543	240.0	1.0000
3544	270.0	1.0000
3545	340.0	1.0000
3546	240.0	1.0000
3547	240.0	1.0000
3548	190.0	1.0000
3549	260.0	1.0000
3550	210.0	1.0000
3551	180.0	1.0000
3552	230.0	1.0000
3553	330.0	1.0000
3554	200.0	1.0000
3555	220.0	1.0000
3556	300.0	1.0000
3557	200.0	1.0000
3558	210.0	1.0000
3559	330.0	1.0000
3560	210.0	1.0000
3561	200.0	1.0000
3562	220.0	1.0000
3563	200.0	1.0000
3564	160.0	1.0000
3565	240.0	1.0000
3566	350.0	1.0000
3567	260.0	1.0000
3568	210.0	1.0000
3569	460.0	1.0000
3570	160.0	1.0000
3571	110.0	1.0000
3572	260.0	1.0000
3573	290.0	1.0000
