Episode	Score	Epsilon
2497	760.0	0.05
2498	780.0	0.05
2499	1570.0	0.05
2500	1260.0	0.05
2501	1310.0	0.05
2502	2850.0	0.05
2503	1190.0	0.05
2504	1110.0	0.05
2505	1500.0	0.05
2506	1210.0	0.05
2507	1050.0	0.05
2508	530.0	0.05
2509	1860.0	0.05
2510	2870.0	0.05
2511	1640.0	0.05
2512	1510.0	0.05
2513	1660.0	0.05
2514	1110.0	0.05
2515	2440.0	0.05
2516	2350.0	0.05
2517	1020.0	0.05
2518	1360.0	0.05
2519	2580.0	0.05
2520	2310.0	0.05
2521	3860.0	0.05
2522	1830.0	0.05
2523	3430.0	0.05
2524	4140.0	0.05
2525	1440.0	0.05
2526	1080.0	0.05
2527	1240.0	0.05
2528	1950.0	0.05
2529	1030.0	0.05
2530	1590.0	0.05
2531	1850.0	0.05
2532	2560.0	0.05
2533	3730.0	0.05
2534	2110.0	0.05
2535	2320.0	0.05
2536	2400.0	0.05
2537	1670.0	0.05
2538	1650.0	0.05
2539	1290.0	0.05
2540	1260.0	0.05
2541	2090.0	0.05
2542	910.0	0.05
2543	770.0	0.05
2544	2160.0	0.05
2545	2350.0	0.05
2546	2490.0	0.05
2547	2500.0	0.05
2548	990.0	0.05
2549	1140.0	0.05
2550	1500.0	0.05
2551	1490.0	0.05
2552	670.0	0.05
2553	4020.0	0.05
2554	1020.0	0.05
2555	2260.0	0.05
2556	1350.0	0.05
2557	1810.0	0.05
2558	920.0	0.05
2559	1530.0	0.05
2560	2760.0	0.05
2561	1530.0	0.05
2562	1150.0	0.05
2563	1910.0	0.05
2564	2440.0	0.05
2565	2410.0	0.05
2566	1700.0	0.05
2567	760.0	0.05
2568	1590.0	0.05
2569	1480.0	0.05
2570	2380.0	0.05
2571	1140.0	0.05
2572	1420.0	0.05
2573	2100.0	0.05
2574	850.0	0.05
2575	1260.0	0.05
2576	1580.0	0.05
2577	2700.0	0.05
2578	1230.0	0.05
2579	1160.0	0.05
2580	1300.0	0.05
2581	860.0	0.05
2582	1070.0	0.05
2583	2330.0	0.05
2584	1710.0	0.05
2585	1050.0	0.05
2586	1220.0	0.05
2587	1500.0	0.05
2588	1270.0	0.05
2589	1890.0	0.05
2590	2060.0	0.05
2591	3710.0	0.05
2592	1480.0	0.05
2593	730.0	0.05
2594	1230.0	0.05
2595	1380.0	0.05
2596	3510.0	0.05
2597	750.0	0.05
2598	2870.0	0.05
2599	2280.0	0.05
2600	4110.0	0.05
2601	2840.0	0.05
2602	1500.0	0.05
2603	1150.0	0.05
2604	1340.0	0.05
2605	4000.0	0.05
2606	1000.0	0.05
2607	1750.0	0.05
2608	2090.0	0.05
2609	580.0	0.05
2610	1670.0	0.05
2611	2530.0	0.05
2612	1780.0	0.05
2613	220.0	0.05
2614	870.0	0.05
2615	1550.0	0.05
2616	910.0	0.05
2617	1720.0	0.05
2618	1790.0	0.05
2619	3570.0	0.05
2620	700.0	0.05
2621	1440.0	0.05
2622	1550.0	0.05
2623	2310.0	0.05
2624	380.0	0.05
2625	1190.0	0.05
2626	1270.0	0.05
2627	2290.0	0.05
2628	1230.0	0.05
2629	1200.0	0.05
2630	1010.0	0.05
2631	3930.0	0.05
2632	1320.0	0.05
2633	3000.0	0.05
2634	1480.0	0.05
2635	1200.0	0.05
2636	960.0	0.05
2637	1090.0	0.05
2638	850.0	0.05
2639	840.0	0.05
2640	1330.0	0.05
2641	2090.0	0.05
2642	1320.0	0.05
2643	1740.0	0.05
2644	880.0	0.05
2645	2470.0	0.05
2646	1730.0	0.05
2647	2880.0	0.05
2648	1060.0	0.05
2649	2650.0	0.05
2650	1720.0	0.05
2651	1150.0	0.05
2652	1610.0	0.05
2653	1960.0	0.05
2654	1600.0	0.05
2655	4990.0	0.05
2656	2670.0	0.05
2657	1210.0	0.05
2658	1560.0	0.05
2659	2060.0	0.05
2660	420.0	0.05
2661	2410.0	0.05
2662	1220.0	0.05
2663	2180.0	0.05
2664	1230.0	0.05
2665	830.0	0.05
2666	2220.0	0.05
2667	2490.0	0.05
2668	1400.0	0.05
2669	3020.0	0.05
2670	2470.0	0.05
2671	890.0	0.05
2672	1590.0	0.05
2673	900.0	0.05
2674	770.0	0.05
2675	2290.0	0.05
2676	1130.0	0.05
2677	1140.0	0.05
2678	4070.0	0.05
2679	700.0	0.05
2680	1870.0	0.05
2681	2270.0	0.05
2682	1420.0	0.05
2683	2010.0	0.05
2684	2790.0	0.05
2685	2230.0	0.05
2686	2340.0	0.05
2687	2070.0	0.05
2688	1160.0	0.05
2689	1150.0	0.05
2690	1380.0	0.05
2691	1050.0	0.05
2692	1640.0	0.05
2693	980.0	0.05
2694	690.0	0.05
2695	1620.0	0.05
2696	3860.0	0.05
2697	1510.0	0.05
2698	1970.0	0.05
2699	1180.0	0.05
2700	430.0	0.05
2701	840.0	0.05
2702	970.0	0.05
2703	550.0	0.05
2704	1240.0	0.05
2705	1630.0	0.05
2706	1870.0	0.05
2707	1000.0	0.05
2708	1180.0	0.05
2709	990.0	0.05
2710	2720.0	0.05
2711	1270.0	0.05
2712	2150.0	0.05
2713	1830.0	0.05
2714	530.0	0.05
2715	570.0	0.05
2716	880.0	0.05
2717	1640.0	0.05
2718	2280.0	0.05
2719	2110.0	0.05
2720	1040.0	0.05
2721	240.0	0.05
2722	1570.0	0.05
2723	480.0	0.05
2724	1600.0	0.05
2725	2200.0	0.05
2726	1900.0	0.05
2727	820.0	0.05
2728	2220.0	0.05
2729	890.0	0.05
2730	840.0	0.05
2731	600.0	0.05
2732	2300.0	0.05
2733	1810.0	0.05
2734	1660.0	0.05
2735	2940.0	0.05
2736	1440.0	0.05
2737	980.0	0.05
2738	2200.0	0.05
2739	1380.0	0.05
2740	1590.0	0.05
2741	3870.0	0.05
2742	1480.0	0.05
2743	810.0	0.05
2744	940.0	0.05
2745	2380.0	0.05
2746	1370.0	0.05
2747	1520.0	0.05
2748	830.0	0.05
2749	1940.0	0.05
2750	650.0	0.05
2751	1020.0	0.05
2752	2540.0	0.05
2753	1770.0	0.05
2754	2660.0	0.05
2755	860.0	0.05
2756	1420.0	0.05
2757	2230.0	0.05
2758	4490.0	0.05
2759	990.0	0.05
2760	1140.0	0.05
2761	2490.0	0.05
2762	2840.0	0.05
2763	4220.0	0.05
2764	2420.0	0.05
2765	1580.0	0.05
2766	970.0	0.05
2767	2890.0	0.05
2768	660.0	0.05
2769	2270.0	0.05
2770	2230.0	0.05
2771	1200.0	0.05
2772	1350.0	0.05
2773	1690.0	0.05
2774	1100.0	0.05
2775	3130.0	0.05
2776	2220.0	0.05
2777	1600.0	0.05
2778	920.0	0.05
2779	1230.0	0.05
2780	2840.0	0.05
2781	2300.0	0.05
2782	770.0	0.05
2783	960.0	0.05
2784	500.0	0.05
2785	2350.0	0.05
2786	2490.0	0.05
2787	1220.0	0.05
2788	1220.0	0.05
2789	2520.0	0.05
2790	1320.0	0.05
2791	2660.0	0.05
2792	1860.0	0.05
2793	1760.0	0.05
2794	1640.0	0.05
2795	1360.0	0.05
2796	2560.0	0.05
2797	2970.0	0.05
2798	2300.0	0.05
2799	960.0	0.05
2800	2220.0	0.05
2801	1200.0	0.05
2802	2270.0	0.05
2803	3090.0	0.05
2804	2990.0	0.05
2805	2220.0	0.05
2806	2280.0	0.05
2807	640.0	0.05
2808	1020.0	0.05
2809	510.0	0.05
2810	990.0	0.05
2811	2470.0	0.05
2812	1140.0	0.05
2813	3900.0	0.05
2814	1190.0	0.05
2815	1470.0	0.05
2816	1860.0	0.05
2817	2170.0	0.05
2818	2350.0	0.05
2819	1350.0	0.05
2820	2610.0	0.05
2821	1610.0	0.05
2822	1090.0	0.05
2823	2770.0	0.05
2824	1490.0	0.05
2825	1080.0	0.05
2826	1030.0	0.05
2827	1590.0	0.05
2828	3870.0	0.05
2829	780.0	0.05
2830	3650.0	0.05
2831	2930.0	0.05
2832	1860.0	0.05
2833	4230.0	0.05
2834	1430.0	0.05
2835	1970.0	0.05
2836	1220.0	0.05
2837	2850.0	0.05
2838	3750.0	0.05
2839	660.0	0.05
2840	860.0	0.05
2841	1560.0	0.05
2842	1380.0	0.05
2843	1630.0	0.05
2844	3850.0	0.05
2845	1350.0	0.05
2846	1640.0	0.05
2847	1320.0	0.05
2848	2480.0	0.05
2849	960.0	0.05
2850	3110.0	0.05
2851	2880.0	0.05
2852	2090.0	0.05
2853	2980.0	0.05
2854	2290.0	0.05
2855	1100.0	0.05
2856	850.0	0.05
2857	860.0	0.05
2858	1070.0	0.05
2859	730.0	0.05
2860	740.0	0.05
2861	1680.0	0.05
2862	1800.0	0.05
2863	1290.0	0.05
2864	2900.0	0.05
2865	1420.0	0.05
2866	1600.0	0.05
2867	900.0	0.05
2868	910.0	0.05
2869	3800.0	0.05
2870	1400.0	0.05
2871	890.0	0.05
2872	1490.0	0.05
2873	1930.0	0.05
2874	1570.0	0.05
2875	1470.0	0.05
2876	2250.0	0.05
2877	4720.0	0.05
2878	1210.0	0.05
2879	810.0	0.05
2880	1630.0	0.05
2881	3800.0	0.05
2882	3730.0	0.05
2883	720.0	0.05
2884	1360.0	0.05
2885	1550.0	0.05
2886	1810.0	0.05
2887	1160.0	0.05
2888	1530.0	0.05
2889	2330.0	0.05
2890	1270.0	0.05
2891	3870.0	0.05
2892	1440.0	0.05
2893	2230.0	0.05
2894	2020.0	0.05
2895	1300.0	0.05
2896	2610.0	0.05
2897	3850.0	0.05
2898	1020.0	0.05
2899	1290.0	0.05
2900	990.0	0.05
2901	2390.0	0.05
2902	1220.0	0.05
2903	2200.0	0.05
2904	990.0	0.05
2905	1170.0	0.05
2906	1180.0	0.05
2907	1220.0	0.05
2908	1690.0	0.05
2909	1300.0	0.05
2910	600.0	0.05
2911	4320.0	0.05
2912	1540.0	0.05
2913	2620.0	0.05
2914	3870.0	0.05
2915	670.0	0.05
2916	2150.0	0.05
2917	630.0	0.05
2918	1330.0	0.05
2919	570.0	0.05
2920	430.0	0.05
2921	1200.0	0.05
2922	2300.0	0.05
2923	340.0	0.05
2924	350.0	0.05
2925	2300.0	0.05
2926	210.0	0.05
2927	3680.0	0.05
2928	720.0	0.05
2929	1540.0	0.05
2930	1020.0	0.05
2931	1770.0	0.05
2932	2450.0	0.05
2933	2890.0	0.05
2934	970.0	0.05
2935	2150.0	0.05
2936	450.0	0.05
2937	2750.0	0.05
2938	2020.0	0.05
2939	4790.0	0.05
2940	1250.0	0.05
2941	2460.0	0.05
2942	930.0	0.05
2943	1970.0	0.05
2944	2530.0	0.05
2945	1950.0	0.05
2946	3970.0	0.05
2947	4180.0	0.05
2948	1620.0	0.05
2949	1540.0	0.05
2950	2400.0	0.05
2951	850.0	0.05
2952	1060.0	0.05
2953	2340.0	0.05
2954	3640.0	0.05
2955	2150.0	0.05
2956	1090.0	0.05
2957	1380.0	0.05
2958	580.0	0.05
2959	480.0	0.05
2960	1330.0	0.05
2961	1460.0	0.05
2962	1250.0	0.05
2963	2400.0	0.05
2964	760.0	0.05
2965	1250.0	0.05
2966	1140.0	0.05
2967	1160.0	0.05
2968	3880.0	0.05
2969	1400.0	0.05
2970	510.0	0.05
2971	1360.0	0.05
2972	2040.0	0.05
2973	540.0	0.05
2974	4430.0	0.05
2975	1660.0	0.05
2976	1130.0	0.05
2977	1630.0	0.05
2978	1370.0	0.05
2979	700.0	0.05
2980	3990.0	0.05
2981	2650.0	0.05
2982	1600.0	0.05
2983	1110.0	0.05
2984	1270.0	0.05
2985	2510.0	0.05
2986	930.0	0.05
2987	1940.0	0.05
2988	1040.0	0.05
2989	2290.0	0.05
2990	2390.0	0.05
2991	1610.0	0.05
2992	2340.0	0.05
2993	610.0	0.05
2994	2180.0	0.05
2995	2540.0	0.05
2996	2020.0	0.05
2997	1370.0	0.05
2998	2030.0	0.05
2999	3690.0	0.05
3000	1150.0	0.05
3001	420.0	0.05
3002	4350.0	0.05
3003	540.0	0.05
3004	2150.0	0.05
3005	1360.0	0.05
3006	2620.0	0.05
3007	2210.0	0.05
3008	2100.0	0.05
3009	820.0	0.05
3010	1230.0	0.05
3011	460.0	0.05
3012	4130.0	0.05
3013	2870.0	0.05
3014	1230.0	0.05
3015	1870.0	0.05
3016	2710.0	0.05
3017	2350.0	0.05
3018	2480.0	0.05
3019	2230.0	0.05
3020	630.0	0.05
3021	770.0	0.05
3022	1320.0	0.05
3023	2320.0	0.05
3024	3930.0	0.05
3025	1050.0	0.05
3026	1800.0	0.05
3027	3970.0	0.05
3028	3160.0	0.05
3029	470.0	0.05
3030	1250.0	0.05
3031	1180.0	0.05
3032	1950.0	0.05
3033	2060.0	0.05
3034	2290.0	0.05
3035	2170.0	0.05
3036	990.0	0.05
3037	2530.0	0.05
3038	1650.0	0.05
3039	800.0	0.05
3040	2290.0	0.05
3041	2330.0	0.05
3042	1490.0	0.05
3043	1390.0	0.05
3044	500.0	0.05
3045	2210.0	0.05
3046	690.0	0.05
3047	1040.0	0.05
3048	1230.0	0.05
3049	1840.0	0.05
3050	2020.0	0.05
3051	1220.0	0.05
3052	820.0	0.05
3053	1430.0	0.05
3054	2590.0	0.05
3055	710.0	0.05
3056	3950.0	0.05
3057	1980.0	0.05
3058	3960.0	0.05
3059	1560.0	0.05
3060	2110.0	0.05
3061	2420.0	0.05
3062	340.0	0.05
3063	930.0	0.05
3064	890.0	0.05
3065	4080.0	0.05
3066	2580.0	0.05
3067	470.0	0.05
3068	2380.0	0.05
3069	2430.0	0.05
3070	1490.0	0.05
3071	3140.0	0.05
3072	2580.0	0.05
3073	2780.0	0.05
3074	1300.0	0.05
3075	4030.0	0.05
3076	530.0	0.05
3077	2670.0	0.05
3078	1390.0	0.05
3079	1870.0	0.05
3080	3740.0	0.05
3081	420.0	0.05
3082	1290.0	0.05
3083	1350.0	0.05
3084	2590.0	0.05
3085	4230.0	0.05
3086	2070.0	0.05
3087	1160.0	0.05
3088	2470.0	0.05
3089	820.0	0.05
3090	730.0	0.05
3091	3280.0	0.05
3092	1140.0	0.05
3093	840.0	0.05
3094	1460.0	0.05
3095	2250.0	0.05
3096	1430.0	0.05
3097	1340.0	0.05
3098	960.0	0.05
3099	2340.0	0.05
3100	1340.0	0.05
3101	2840.0	0.05
3102	1360.0	0.05
3103	1670.0	0.05
3104	1540.0	0.05
3105	5140.0	0.05
3106	3140.0	0.05
3107	3840.0	0.05
3108	1260.0	0.05
3109	2040.0	0.05
3110	1350.0	0.05
3111	2760.0	0.05
3112	1620.0	0.05
3113	2730.0	0.05
3114	2320.0	0.05
3115	2440.0	0.05
3116	1370.0	0.05
3117	770.0	0.05
3118	2770.0	0.05
3119	2620.0	0.05
3120	3730.0	0.05
3121	2880.0	0.05
3122	630.0	0.05
3123	1070.0	0.05
3124	5160.0	0.05
3125	1170.0	0.05
3126	1010.0	0.05
3127	1860.0	0.05
3128	3900.0	0.05
3129	2680.0	0.05
3130	2030.0	0.05
3131	4340.0	0.05
3132	710.0	0.05
3133	2870.0	0.05
3134	2470.0	0.05
3135	920.0	0.05
3136	1540.0	0.05
3137	2640.0	0.05
3138	1170.0	0.05
3139	3810.0	0.05
3140	910.0	0.05
3141	3680.0	0.05
3142	2360.0	0.05
3143	1490.0	0.05
3144	4250.0	0.05
3145	2470.0	0.05
3146	1600.0	0.05
3147	2090.0	0.05
3148	830.0	0.05
3149	3000.0	0.05
3150	2330.0	0.05
3151	4010.0	0.05
3152	800.0	0.05
3153	2470.0	0.05
3154	1410.0	0.05
3155	1530.0	0.05
3156	2280.0	0.05
3157	3450.0	0.05
3158	1600.0	0.05
3159	2160.0	0.05
3160	4090.0	0.05
3161	4290.0	0.05
3162	870.0	0.05
3163	1900.0	0.05
3164	3800.0	0.05
3165	2150.0	0.05
3166	1110.0	0.05
3167	1930.0	0.05
3168	3970.0	0.05
3169	2850.0	0.05
3170	1360.0	0.05
3171	1400.0	0.05
3172	1260.0	0.05
3173	1230.0	0.05
3174	800.0	0.05
3175	2530.0	0.05
3176	1740.0	0.05
3177	410.0	0.05
3178	2360.0	0.05
3179	1590.0	0.05
3180	2080.0	0.05
3181	1660.0	0.05
3182	1120.0	0.05
3183	490.0	0.05
3184	780.0	0.05
3185	2760.0	0.05
3186	4600.0	0.05
3187	2530.0	0.05
3188	1100.0	0.05
3189	1530.0	0.05
3190	1190.0	0.05
3191	3580.0	0.05
3192	1470.0	0.05
3193	2080.0	0.05
3194	2230.0	0.05
3195	2110.0	0.05
3196	1810.0	0.05
3197	4430.0	0.05
3198	4390.0	0.05
3199	2530.0	0.05
3200	1200.0	0.05
3201	2400.0	0.05
3202	1410.0	0.05
3203	2380.0	0.05
3204	4610.0	0.05
3205	1000.0	0.05
3206	800.0	0.05
3207	3570.0	0.05
3208	2300.0	0.05
3209	1910.0	0.05
3210	2500.0	0.05
3211	3840.0	0.05
3212	2980.0	0.05
3213	2180.0	0.05
3214	3650.0	0.05
3215	2120.0	0.05
3216	2420.0	0.05
3217	2200.0	0.05
3218	1180.0	0.05
3219	880.0	0.05
3220	2370.0	0.05
3221	2950.0	0.05
3222	910.0	0.05
3223	1330.0	0.05
3224	2640.0	0.05
3225	2280.0	0.05
3226	510.0	0.05
3227	630.0	0.05
3228	5040.0	0.05
3229	2100.0	0.05
3230	2680.0	0.05
3231	1270.0	0.05
3232	3690.0	0.05
3233	3590.0	0.05
3234	2010.0	0.05
3235	390.0	0.05
3236	730.0	0.05
3237	400.0	0.05
3238	4050.0	0.05
3239	2460.0	0.05
3240	1790.0	0.05
3241	1990.0	0.05
3242	2020.0	0.05
3243	1100.0	0.05
3244	1480.0	0.05
3245	1120.0	0.05
3246	3790.0	0.05
3247	2080.0	0.05
3248	4030.0	0.05
3249	1970.0	0.05
3250	1430.0	0.05
3251	690.0	0.05
3252	2100.0	0.05
3253	2400.0	0.05
3254	3580.0	0.05
3255	940.0	0.05
3256	1200.0	0.05
3257	640.0	0.05
3258	700.0	0.05
3259	740.0	0.05
3260	2100.0	0.05
3261	630.0	0.05
3262	830.0	0.05
3263	860.0	0.05
3264	700.0	0.05
3265	2420.0	0.05
3266	1110.0	0.05
3267	630.0	0.05
3268	2240.0	0.05
3269	780.0	0.05
3270	3650.0	0.05
3271	1370.0	0.05
3272	840.0	0.05
3273	1940.0	0.05
3274	2310.0	0.05
3275	2490.0	0.05
3276	1630.0	0.05
3277	2320.0	0.05
3278	720.0	0.05
3279	1730.0	0.05
3280	620.0	0.05
3281	1470.0	0.05
3282	2520.0	0.05
3283	590.0	0.05
3284	360.0	0.05
3285	2310.0	0.05
3286	2850.0	0.05
3287	3200.0	0.05
3288	1020.0	0.05
3289	580.0	0.05
3290	900.0	0.05
3291	970.0	0.05
3292	440.0	0.05
3293	3110.0	0.05
3294	3930.0	0.05
3295	850.0	0.05
3296	780.0	0.05
3297	850.0	0.05
3298	880.0	0.05
3299	690.0	0.05
3300	2610.0	0.05
3301	2300.0	0.05
3302	1430.0	0.05
3303	1630.0	0.05
3304	2050.0	0.05
3305	1290.0	0.05
3306	550.0	0.05
3307	2840.0	0.05
3308	1550.0	0.05
3309	2320.0	0.05
3310	2370.0	0.05
3311	2080.0	0.05
3312	890.0	0.05
3313	800.0	0.05
3314	1230.0	0.05
3315	1280.0	0.05
3316	940.0	0.05
3317	890.0	0.05
3318	890.0	0.05
3319	2190.0	0.05
3320	900.0	0.05
3321	2270.0	0.05
3322	1380.0	0.05
3323	1630.0	0.05
3324	4110.0	0.05
3325	430.0	0.05
3326	870.0	0.05
3327	740.0	0.05
3328	920.0	0.05
3329	920.0	0.05
3330	1570.0	0.05
3331	570.0	0.05
3332	2440.0	0.05
3333	1290.0	0.05
3334	2430.0	0.05
3335	790.0	0.05
3336	1480.0	0.05
3337	2490.0	0.05
3338	3100.0	0.05
3339	1960.0	0.05
3340	2010.0	0.05
3341	4060.0	0.05
3342	600.0	0.05
3343	2420.0	0.05
3344	1200.0	0.05
3345	2650.0	0.05
3346	2280.0	0.05
3347	1460.0	0.05
3348	2720.0	0.05
3349	1240.0	0.05
3350	1670.0	0.05
3351	4180.0	0.05
3352	810.0	0.05
3353	1220.0	0.05
3354	1330.0	0.05
3355	360.0	0.05
3356	4820.0	0.05
3357	2620.0	0.05
3358	1330.0	0.05
3359	4460.0	0.05
3360	1150.0	0.05
3361	3720.0	0.05
3362	1930.0	0.05
3363	4000.0	0.05
3364	1930.0	0.05
3365	4010.0	0.05
3366	1790.0	0.05
3367	2060.0	0.05
3368	2400.0	0.05
3369	2310.0	0.05
3370	4510.0	0.05
3371	4000.0	0.05
3372	3970.0	0.05
3373	1490.0	0.05
3374	1620.0	0.05
3375	2810.0	0.05
3376	2030.0	0.05
3377	690.0	0.05
3378	2290.0	0.05
3379	830.0	0.05
3380	2930.0	0.05
3381	2070.0	0.05
3382	780.0	0.05
3383	400.0	0.05
3384	1250.0	0.05
3385	2320.0	0.05
3386	1110.0	0.05
3387	2500.0	0.05
3388	2490.0	0.05
3389	2790.0	0.05
3390	2410.0	0.05
3391	1030.0	0.05
3392	2060.0	0.05
3393	2210.0	0.05
3394	1910.0	0.05
3395	640.0	0.05
3396	1560.0	0.05
3397	1970.0	0.05
3398	2170.0	0.05
3399	3650.0	0.05
3400	1350.0	0.05
3401	310.0	0.05
3402	2340.0	0.05
3403	2200.0	0.05
3404	2170.0	0.05
3405	1690.0	0.05
3406	2300.0	0.05
3407	570.0	0.05
3408	860.0	0.05
3409	1680.0	0.05
3410	2040.0	0.05
3411	2700.0	0.05
3412	220.0	0.05
3413	2170.0	0.05
3414	1390.0	0.05
3415	1490.0	0.05
3416	900.0	0.05
3417	3800.0	0.05
3418	1960.0	0.05
3419	3000.0	0.05
3420	1040.0	0.05
3421	1270.0	0.05
3422	3760.0	0.05
3423	1410.0	0.05
3424	740.0	0.05
3425	160.0	0.05
3426	2050.0	0.05
3427	4040.0	0.05
3428	1960.0	0.05
3429	2660.0	0.05
3430	2810.0	0.05
3431	1670.0	0.05
3432	2080.0	0.05
3433	1550.0	0.05
3434	1890.0	0.05
3435	840.0	0.05
3436	2720.0	0.05
3437	860.0	0.05
3438	4390.0	0.05
3439	4040.0	0.05
3440	4190.0	0.05
3441	3560.0	0.05
3442	990.0	0.05
3443	1410.0	0.05
3444	700.0	0.05
3445	2190.0	0.05
3446	820.0	0.05
3447	1270.0	0.05
3448	2010.0	0.05
3449	890.0	0.05
3450	1600.0	0.05
3451	2060.0	0.05
3452	1170.0	0.05
3453	2270.0	0.05
3454	1400.0	0.05
3455	1350.0	0.05
3456	2580.0	0.05
3457	1410.0	0.05
3458	2520.0	0.05
3459	4530.0	0.05
3460	2790.0	0.05
3461	3710.0	0.05
3462	1370.0	0.05
3463	1290.0	0.05
3464	1660.0	0.05
3465	1590.0	0.05
3466	3970.0	0.05
3467	2450.0	0.05
3468	1070.0	0.05
3469	880.0	0.05
3470	950.0	0.05
3471	2300.0	0.05
3472	2290.0	0.05
3473	1760.0	0.05
3474	2510.0	0.05
3475	1740.0	0.05
3476	1410.0	0.05
3477	1830.0	0.05
3478	2030.0	0.05
3479	1750.0	0.05
3480	1050.0	0.05
3481	2570.0	0.05
3482	4310.0	0.05
3483	2600.0	0.05
3484	1390.0	0.05
3485	2260.0	0.05
3486	3860.0	0.05
3487	2510.0	0.05
3488	1370.0	0.05
3489	2870.0	0.05
3490	1750.0	0.05
3491	2120.0	0.05
3492	2510.0	0.05
3493	3120.0	0.05
3494	1050.0	0.05
3495	1350.0	0.05
3496	2720.0	0.05
3497	3820.0	0.05
3498	3520.0	0.05
3499	4120.0	0.05
3500	3860.0	0.05
3501	650.0	0.05
3502	4500.0	0.05
3503	520.0	0.05
3504	880.0	0.05
3505	2030.0	0.05
3506	3730.0	0.05
3507	2600.0	0.05
3508	2740.0	0.05
3509	2170.0	0.05
3510	4020.0	0.05
3511	2440.0	0.05
3512	2520.0	0.05
3513	920.0	0.05
3514	3050.0	0.05
3515	1620.0	0.05
3516	2270.0	0.05
3517	1930.0	0.05
3518	2380.0	0.05
3519	2770.0	0.05
3520	3550.0	0.05
3521	3820.0	0.05
3522	4160.0	0.05
3523	2660.0	0.05
3524	1530.0	0.05
3525	3710.0	0.05
3526	2490.0	0.05
3527	1700.0	0.05
3528	2070.0	0.05
3529	1400.0	0.05
3530	1920.0	0.05
3531	1140.0	0.05
3532	2170.0	0.05
3533	3740.0	0.05
3534	2520.0	0.05
3535	1160.0	0.05
3536	1170.0	0.05
3537	2810.0	0.05
3538	950.0	0.05
3539	2400.0	0.05
3540	2430.0	0.05
3541	1420.0	0.05
3542	1970.0	0.05
3543	1600.0	0.05
3544	1440.0	0.05
3545	2170.0	0.05
3546	3770.0	0.05
3547	2780.0	0.05
3548	2710.0	0.05
3549	3610.0	0.05
3550	2270.0	0.05
3551	730.0	0.05
3552	1130.0	0.05
3553	3840.0	0.05
3554	850.0	0.05
3555	1590.0	0.05
3556	1140.0	0.05
3557	710.0	0.05
3558	3910.0	0.05
3559	620.0	0.05
3560	990.0	0.05
3561	1660.0	0.05
3562	2130.0	0.05
3563	2000.0	0.05
3564	1290.0	0.05
3565	3840.0	0.05
3566	1720.0	0.05
3567	570.0	0.05
3568	3480.0	0.05
3569	2420.0	0.05
3570	2080.0	0.05
3571	2430.0	0.05
3572	1140.0	0.05
3573	2020.0	0.05
3574	2830.0	0.05
3575	1370.0	0.05
3576	2350.0	0.05
3577	1500.0	0.05
3578	2700.0	0.05
3579	2150.0	0.05
3580	3920.0	0.05
3581	1490.0	0.05
3582	1620.0	0.05
3583	4470.0	0.05
3584	5900.0	0.05
3585	1320.0	0.05
3586	1620.0	0.05
3587	2840.0	0.05
3588	1070.0	0.05
3589	1430.0	0.05
3590	3590.0	0.05
3591	760.0	0.05
3592	930.0	0.05
3593	3080.0	0.05
3594	890.0	0.05
3595	900.0	0.05
3596	2400.0	0.05
3597	1110.0	0.05
3598	1150.0	0.05
3599	4060.0	0.05
3600	1250.0	0.05
3601	630.0	0.05
3602	1780.0	0.05
3603	3940.0	0.05
3604	1080.0	0.05
3605	1570.0	0.05
3606	2600.0	0.05
3607	1050.0	0.05
3608	2160.0	0.05
3609	970.0	0.05
3610	1780.0	0.05
3611	2330.0	0.05
3612	2190.0	0.05
3613	4570.0	0.05
3614	2390.0	0.05
3615	1940.0	0.05
3616	1340.0	0.05
3617	1650.0	0.05
3618	1550.0	0.05
3619	820.0	0.05
3620	1550.0	0.05
3621	1020.0	0.05
3622	2970.0	0.05
3623	2280.0	0.05
3624	3800.0	0.05
3625	840.0	0.05
3626	1430.0	0.05
3627	2490.0	0.05
3628	2230.0	0.05
3629	2250.0	0.05
3630	2710.0	0.05
3631	1080.0	0.05
3632	2870.0	0.05
3633	1640.0	0.05
3634	2250.0	0.05
3635	2780.0	0.05
3636	2040.0	0.05
3637	2910.0	0.05
3638	2420.0	0.05
3639	750.0	0.05
3640	2190.0	0.05
3641	3910.0	0.05
3642	590.0	0.05
3643	1600.0	0.05
3644	1470.0	0.05
3645	990.0	0.05
3646	1380.0	0.05
3647	1720.0	0.05
3648	750.0	0.05
3649	2510.0	0.05
3650	2270.0	0.05
3651	1740.0	0.05
3652	1030.0	0.05
3653	240.0	0.05
3654	3730.0	0.05
3655	1620.0	0.05
3656	4960.0	0.05
3657	2030.0	0.05
3658	1540.0	0.05
3659	3820.0	0.05
3660	990.0	0.05
3661	1560.0	0.05
3662	800.0	0.05
3663	740.0	0.05
3664	4100.0	0.05
3665	1680.0	0.05
3666	790.0	0.05
3667	2180.0	0.05
3668	1580.0	0.05
3669	1040.0	0.05
3670	2250.0	0.05
3671	1940.0	0.05
3672	450.0	0.05
3673	960.0	0.05
3674	2220.0	0.05
3675	1410.0	0.05
3676	2930.0	0.05
3677	2090.0	0.05
3678	1450.0	0.05
3679	460.0	0.05
3680	1140.0	0.05
3681	3040.0	0.05
